REP,ROW,TREAT_NAME,CONCATENATE TREATMENT,TREE_NMBR,SPECIES,DATE,HT,DIAM,DATE,BROWSE Y/N,MORT Y/N,HT,INITIAL & CURRENT HEIGHT,BROWSE LOSS,BROWSE FREQUENCY,MORTALITY COUNT,DATE,BROWSE Y/N,MORT Y/N,HT,CURRENT HEIGHT,BROWSE LOSS,BROWSE FREQUENCY,MORTALITY COUNT,DATE,BROWSE Y/N,MORT Y/N,HT,CURRENT HEIGHT,BROWSE LOSS,BROWSE FREQUENCY,MORTALITY COUNT
RR THIN,C,WRC CTRL,WRC CTRL,16,WRC,4/2/2015,24.384,2.54,4/20/2015,,,,24.384,0,0,0,6/2/2015,Y,,25.908,25.908,0,1,0,8/17/2015,Y,,47,47,0,1,0
RR THIN,C,WRC CTRL,WRC CTRL,17,WRC,4/2/2015,34.544,3.81,4/20/2015,,,,34.544,0,0,0,6/2/2015,,,37.592,37.592,0,0,0,8/17/2015,,Y,38,38,0,0,1
RR THIN,C,WRC CTRL,WRC CTRL,18,WRC,4/2/2015,35.56,3.302,4/20/2015,,,,35.56,0,0,0,6/2/2015,,,41.91,41.91,0,0,0,8/17/2015,,Y,,,,0,1
RR THIN,C,WRC CTRL,WRC CTRL,19,WRC,4/2/2015,25.4,2.794,4/20/2015,,,,25.4,0,0,0,6/2/2015,Y,,26.162,26.162,0,1,0,8/17/2015,Y,Y,28,28,0,1,1
RR THIN,C,WRC CTRL,WRC CTRL,20,WRC,4/2/2015,31.496,3.048,4/20/2015,,,,31.496,0,0,0,6/2/2015,,,34.544,34.544,0,0,0,8/17/2015,,,50,50,0,0,0
RR THIN,D,CO-PLANTING,CO-PLANTING WRC,1,WRC,4/2/2015,30.734,2.794,4/20/2015,,,,30.734,0,0,0,6/2/2015,Y,Y,30.988,30.988,0,1,1,8/17/2015,Y,Y,31,31,0,1,1
RR THIN,D,CO-PLANTING,CO-PLANTING WRC,2,WRC,4/2/2015,31.75,3.302,4/20/2015,,,,31.75,0,0,0,6/2/2015,,,32.004,32.004,0,0,0,8/17/2015,,,36,36,0,0,0
RR THIN,D,CO-PLANTING,CO-PLANTING WRC,3,WRC,4/2/2015,27.432,2.54,4/20/2015,,,,27.432,0,0,0,6/2/2015,,,33.274,33.274,0,0,0,8/17/2015,,Y,32,32,0,0,1
RR THIN,D,CO-PLANTING,CO-PLANTING WRC,4,WRC,4/2/2015,29.972,2.032,4/20/2015,,,,29.972,0,0,0,6/2/2015,Y,Y,25.654,25.654,4.318,1,1,8/17/2015,Y,Y,28,28,0,1,1
RR THIN,D,CO-PLANTING,CO-PLANTING WRC,5,WRC,4/2/2015,33.782,3.048,4/20/2015,,,,33.782,0,0,0,6/2/2015,,,40.386,40.386,0,0,0,8/17/2015,,Y,41,41,0,0,1
RR THIN,D,CO-PLANTING,CO-PLANTING WRC,6,WRC,4/2/2015,27.432,3.048,4/20/2015,,,,27.432,0,0,0,6/2/2015,,,25.908,25.908,0,0,0,8/17/2015,,Y,29,29,0,0,1
RR THIN,D,CO-PLANTING,CO-PLANTING WRC,7,WRC,4/2/2015,28.702,3.556,4/20/2015,,,,28.702,0,0,0,6/2/2015,,,31.496,31.496,0,0,0,8/17/2015,,Y,28,28,0,0,1
RR THIN,D,CO-PLANTING,CO-PLANTING WRC,8,WRC,4/2/2015,48.26,4.064,4/20/2015,,,,48.26,0,0,0,6/2/2015,,,53.594,53.594,0,0,0,8/17/2015,,Y,53,53,0,0,1
RR THIN,D,CO-PLANTING,CO-PLANTING WRC,9,WRC,4/2/2015,28.194,3.048,4/20/2015,,,,28.194,0,0,0,6/2/2015,,,30.988,30.988,0,0,0,8/17/2015,,Y,33,33,0,0,1
RR THIN,D,CO-PLANTING,CO-PLANTING WRC,10,WRC,4/2/2015,22.352,3.302,4/20/2015,,,,22.352,0,0,0,6/2/2015,,,23.114,23.114,0,0,0,8/17/2015,,Y,22,22,0,0,1
RR THIN,D,CO-PLANTING,CO-PLANTING WRC,11,WRC,4/2/2015,48.26,4.572,4/20/2015,,,,48.26,0,0,0,6/2/2015,,,49.784,49.784,0,0,0,8/17/2015,,,58,58,0,0,0
RR THIN,D,CO-PLANTING,CO-PLANTING WRC,12,WRC,4/2/2015,40.132,3.81,4/20/2015,,,,40.132,0,0,0,6/2/2015,,,47.498,47.498,0,0,0,8/17/2015,,Y,55,55,0,0,1
RR THIN,D,CO-PLANTING,CO-PLANTING WRC,13,WRC,4/2/2015,49.022,5.08,4/20/2015,,,,49.022,0,0,0,6/2/2015,Y,,56.896,56.896,0,1,0,8/17/2015,Y,,60,60,0,1,0
RR THIN,D,CO-PLANTING,CO-PLANTING WRC,14,WRC,4/2/2015,40.64,5.08,4/20/2015,,,,40.64,0,0,0,6/2/2015,Y,,42.164,42.164,0,1,0,8/17/2015,Y,,45,45,0,1,0
RR THIN,D,CO-PLANTING,CO-PLANTING WRC,15,WRC,4/2/2015,22.86,3.048,4/20/2015,,,,22.86,0,0,0,6/2/2015,,,19.812,19.812,0,0,0,8/17/2015,,,24,24,0,0,0
RR THIN,D,CO-PLANTING,CO-PLANTING WRC,16,WRC,4/2/2015,23.622,3.556,4/20/2015,,,,23.622,0,0,0,6/2/2015,Y,,20.574,20.574,3.048,1,0,8/17/2015,Y,,19,19,1.574,1,0
RR THIN,D,CO-PLANTING,CO-PLANTING WRC,17,WRC,4/2/2015,38.862,4.318,4/20/2015,,,,38.862,0,0,0,6/2/2015,,,43.688,43.688,0,0,0,8/17/2015,,,52,52,0,0,0
RR THIN,D,CO-PLANTING,CO-PLANTING WRC,18,WRC,4/2/2015,30.734,3.81,4/20/2015,,,,30.734,0,0,0,6/2/2015,Y,,33.528,33.528,0,1,0,8/17/2015,Y,,35,35,0,1,0
RR THIN,D,CO-PLANTING,CO-PLANTING WRC,19,WRC,4/2/2015,21.336,2.54,4/20/2015,,,,21.336,0,0,0,6/2/2015,Y,,14.224,14.224,7.112,1,0,8/17/2015,Y,,22,22,0,1,0
RR THIN,D,CO-PLANTING,CO-PLANTING WRC,20,WRC,4/2/2015,23.876,2.54,4/20/2015,,,,23.876,0,0,0,6/2/2015,,,27.94,27.94,0,0,0,8/17/2015,,,35,35,0,0,0
RR THIN,D,CO-PLANTING,CO-PLANTING SS,1,SS,4/2/2015,45.974,4.318,4/20/2015,,,,45.974,0,0,0,6/2/2015,,,54.356,54.356,0,0,0,8/17/2015,,,60,60,0,0,0
RR THIN,D,CO-PLANTING,CO-PLANTING SS,2,SS,4/2/2015,42.926,4.064,4/20/2015,,,,42.926,0,0,0,6/2/2015,,,53.594,53.594,0,0,0,8/17/2015,,,61,61,0,0,0
RR THIN,D,CO-PLANTING,CO-PLANTING SS,3,SS,4/2/2015,49.022,4.318,4/20/2015,,,,49.022,0,0,0,6/2/2015,,,59.944,59.944,0,0,0,8/17/2015,,,67,67,0,0,0
RR THIN,D,CO-PLANTING,CO-PLANTING SS,4,SS,4/2/2015,48.26,5.08,4/20/2015,,,,48.26,0,0,0,6/2/2015,,,51.816,51.816,0,0,0,8/17/2015,,,58,58,0,0,0
RR THIN,D,CO-PLANTING,CO-PLANTING SS,5,SS,4/2/2015,47.752,4.572,4/20/2015,,,,47.752,0,0,0,6/2/2015,,,53.848,53.848,0,0,0,8/17/2015,,,68,68,0,0,0
RR THIN,D,CO-PLANTING,CO-PLANTING SS,6,SS,4/2/2015,49.53,4.572,4/20/2015,,,,49.53,0,0,0,6/2/2015,,,57.404,57.404,0,0,0,8/17/2015,,,67,67,0,0,0
RR THIN,D,CO-PLANTING,CO-PLANTING SS,7,SS,4/2/2015,52.07,4.572,4/20/2015,,,,52.07,0,0,0,6/2/2015,,,56.388,56.388,0,0,0,8/17/2015,,,64,64,0,0,0
RR THIN,D,CO-PLANTING,CO-PLANTING SS,8,SS,4/2/2015,44.196,4.318,4/20/2015,,,,44.196,0,0,0,6/2/2015,,,53.34,53.34,0,0,0,8/17/2015,,,57,57,0,0,0
RR THIN,D,CO-PLANTING,CO-PLANTING SS,9,SS,4/2/2015,42.672,3.556,4/20/2015,,,,42.672,0,0,0,6/2/2015,,,46.228,46.228,0,0,0,8/17/2015,,Y,50,50,0,0,1
RR THIN,D,CO-PLANTING,CO-PLANTING SS,10,SS,4/2/2015,55.88,4.572,4/20/2015,,,,55.88,0,0,0,6/2/2015,,,61.976,61.976,0,0,0,8/17/2015,,,68,68,0,0,0
RR THIN,D,CO-PLANTING,CO-PLANTING SS,11,SS,4/2/2015,37.592,3.556,4/20/2015,,,,37.592,0,0,0,6/2/2015,,,46.99,46.99,0,0,0,8/17/2015,,,55,55,0,0,0
RR THIN,D,CO-PLANTING,CO-PLANTING SS,12,SS,4/2/2015,47.752,4.572,4/20/2015,,,,47.752,0,0,0,6/2/2015,,,51.816,51.816,0,0,0,8/17/2015,,,56,56,0,0,0
RR THIN,D,CO-PLANTING,CO-PLANTING SS,13,SS,4/2/2015,37.084,4.064,4/20/2015,,,,37.084,0,0,0,6/2/2015,,,43.942,43.942,0,0,0,8/17/2015,,,51,51,0,0,0
RR THIN,D,CO-PLANTING,CO-PLANTING SS,14,SS,4/2/2015,56.896,4.826,4/20/2015,,,,56.896,0,0,0,6/2/2015,,,56.896,56.896,0,0,0,8/17/2015,,,60,60,0,0,0
RR THIN,D,CO-PLANTING,CO-PLANTING SS,15,SS,4/2/2015,44.45,4.572,4/20/2015,,,,44.45,0,0,0,6/2/2015,,,51.054,51.054,0,0,0,8/17/2015,,,54,54,0,0,0
RR THIN,D,CO-PLANTING,CO-PLANTING SS,16,SS,4/2/2015,54.356,4.064,4/20/2015,,,,54.356,0,0,0,6/2/2015,,,58.674,58.674,0,0,0,8/17/2015,,,67,67,0,0,0
RR THIN,D,CO-PLANTING,CO-PLANTING SS,17,SS,4/2/2015,50.292,4.064,4/20/2015,,,,50.292,0,0,0,6/2/2015,,,62.23,62.23,0,0,0,8/17/2015,,,77,77,0,0,0
RR THIN,D,CO-PLANTING,CO-PLANTING SS,18,SS,4/2/2015,40.386,4.318,4/20/2015,,,,40.386,0,0,0,6/2/2015,,,44.704,44.704,0,0,0,8/17/2015,,Y,48,48,0,0,1
RR THIN,D,CO-PLANTING,CO-PLANTING SS,19,SS,4/2/2015,44.704,3.81,4/20/2015,,,,44.704,0,0,0,6/2/2015,,,52.324,52.324,0,0,0,8/17/2015,,,61,61,0,0,0
RR THIN,D,CO-PLANTING,CO-PLANTING SS,20,SS,4/2/2015,49.53,3.556,4/20/2015,,,,49.53,0,0,0,6/2/2015,,,55.626,55.626,0,0,0,8/17/2015,,,70,70,0,0,0
RR THIN,E,VEXAR,VEXAR,1,WRC,4/2/2015,38.1,4.826,4/20/2015,,,,38.1,0,0,0,6/2/2015,,,40.132,40.132,0,0,0,8/17/2015,,Y,48,48,0,0,1
RR THIN,E,VEXAR,VEXAR,2,WRC,4/2/2015,22.86,3.048,4/20/2015,,,,22.86,0,0,0,6/2/2015,,Y,23.114,23.114,0,0,1,8/17/2015,,Y,15,15,0,0,1
RR THIN,E,VEXAR,VEXAR,3,WRC,4/2/2015,26.67,3.556,4/20/2015,,,,26.67,0,0,0,6/2/2015,,,32.766,32.766,0,0,0,8/17/2015,,,34,34,0,0,0
RR THIN,E,VEXAR,VEXAR,4,WRC,4/2/2015,29.464,3.048,4/20/2015,,,,29.464,0,0,0,6/2/2015,,,28.448,28.448,0,0,0,8/17/2015,,Y,38,38,0,0,1
RR THIN,E,VEXAR,VEXAR,5,WRC,4/2/2015,35.56,5.08,4/20/2015,,,,35.56,0,0,0,6/2/2015,,,42.926,42.926,0,0,0,8/17/2015,,Y,46,46,0,0,1
RR THIN,E,VEXAR,VEXAR,6,WRC,4/2/2015,43.18,4.572,4/20/2015,,,,43.18,0,0,0,6/2/2015,,,48.768,48.768,0,0,0,8/17/2015,,Y,42,42,0,0,1
RR THIN,E,VEXAR,VEXAR,7,WRC,4/2/2015,25.654,3.302,4/20/2015,,,,25.654,0,0,0,6/2/2015,,,25.146,25.146,0,0,0,8/17/2015,,Y,23,23,0,0,1
RR THIN,E,VEXAR,VEXAR,8,WRC,4/2/2015,27.686,3.302,4/20/2015,,,,27.686,0,0,0,6/2/2015,,,30.226,30.226,0,0,0,8/17/2015,,Y,28,28,0,0,1
RR THIN,E,VEXAR,VEXAR,9,WRC,4/2/2015,40.386,6.604,4/20/2015,,,,40.386,0,0,0,6/2/2015,,,44.45,44.45,0,0,0,8/17/2015,,,51,51,0,0,0
RR THIN,E,VEXAR,VEXAR,10,WRC,4/2/2015,19.304,2.794,4/20/2015,,,,19.304,0,0,0,6/2/2015,,Y,15.494,15.494,0,0,1,8/17/2015,,Y,5,5,0,0,1
RR THIN,E,VEXAR,VEXAR,11,WRC,4/2/2015,22.352,2.54,4/20/2015,,,,22.352,0,0,0,6/2/2015,,,29.464,29.464,0,0,0,8/17/2015,,Y,30,30,0,0,1
RR THIN,E,VEXAR,VEXAR,12,WRC,4/2/2015,24.892,3.302,4/20/2015,,,,24.892,0,0,0,6/2/2015,,,29.21,29.21,0,0,0,8/17/2015,,,43,43,0,0,0
RR THIN,E,VEXAR,VEXAR,13,WRC,4/2/2015,25.4,3.81,4/20/2015,,,,25.4,0,0,0,6/2/2015,,,29.464,29.464,0,0,0,8/17/2015,,,21,21,0,0,0
RR THIN,E,VEXAR,VEXAR,14,WRC,4/2/2015,31.242,3.556,4/20/2015,,,,31.242,0,0,0,6/2/2015,,,29.464,29.464,0,0,0,8/17/2015,,Y,34,34,0,0,1
RR THIN,E,VEXAR,VEXAR,15,WRC,4/2/2015,26.162,3.302,4/20/2015,,,,26.162,0,0,0,6/2/2015,,,29.21,29.21,0,0,0,8/17/2015,,Y,27,27,0,0,1
RR THIN,E,VEXAR,VEXAR,16,WRC,4/2/2015,29.21,3.302,4/20/2015,,,,29.21,0,0,0,6/2/2015,,,31.242,31.242,0,0,0,8/17/2015,,Y,32,32,0,0,1
RR THIN,E,VEXAR,VEXAR,17,WRC,4/2/2015,23.876,4.318,4/20/2015,,,,23.876,0,0,0,6/2/2015,,,26.416,26.416,0,0,0,8/17/2015,,Y,28,28,0,0,1
RR THIN,E,VEXAR,VEXAR,18,WRC,4/2/2015,19.304,3.302,4/20/2015,,,,19.304,0,0,0,6/2/2015,,,18.288,18.288,0,0,0,8/17/2015,,Y,23,23,0,0,1
RR THIN,E,VEXAR,VEXAR,19,WRC,4/2/2015,20.32,3.048,4/20/2015,,,,20.32,0,0,0,6/2/2015,,,20.32,20.32,0,0,0,8/17/2015,,Y,21,21,0,0,1
RR THIN,E,VEXAR,VEXAR,20,WRC,4/2/2015,20.574,3.81,4/20/2015,,,,20.574,0,0,0,6/2/2015,,,20.574,20.574,0,0,0,8/17/2015,,Y,18,18,0,0,1
RR THIN,F,FENCE CTRL,FENCE CTRL,1,WRC,4/2/2015,41.91,3.556,4/20/2015,,,,41.91,0,0,0,6/2/2015,,,47.244,47.244,0,0,0,8/17/2015,,,48,48,0,0,0
RR THIN,F,FENCE CTRL,FENCE CTRL,2,WRC,4/2/2015,21.59,1.778,4/20/2015,,,,21.59,0,0,0,6/2/2015,,,23.368,23.368,0,0,0,8/17/2015,,Y,14,14,0,0,1
RR THIN,F,FENCE CTRL,FENCE CTRL,3,WRC,4/2/2015,35.56,3.048,4/20/2015,,,,35.56,0,0,0,6/2/2015,,,36.322,36.322,0,0,0,8/17/2015,,Y,32,32,0,0,1
RR THIN,F,FENCE CTRL,FENCE CTRL,4,WRC,4/2/2015,27.94,2.54,4/20/2015,,,,27.94,0,0,0,6/2/2015,,,30.734,30.734,0,0,0,8/17/2015,,,33,33,0,0,0
RR THIN,F,FENCE CTRL,FENCE CTRL,5,WRC,4/2/2015,28.956,3.81,4/20/2015,,,,28.956,0,0,0,6/2/2015,,,33.02,33.02,0,0,0,8/17/2015,,,43,43,0,0,0
RR THIN,F,FENCE CTRL,FENCE CTRL,6,WRC,4/2/2015,29.21,3.302,4/20/2015,,,,29.21,0,0,0,6/2/2015,,,36.576,36.576,0,0,0,8/17/2015,,,47,47,0,0,0
RR THIN,F,FENCE CTRL,FENCE CTRL,7,WRC,4/2/2015,40.132,4.064,4/20/2015,,,,40.132,0,0,0,6/2/2015,,,46.482,46.482,0,0,0,8/17/2015,,,60,60,0,0,0
RR THIN,F,FENCE CTRL,FENCE CTRL,8,WRC,4/2/2015,38.862,4.826,4/20/2015,,,,38.862,0,0,0,6/2/2015,,,50.546,50.546,0,0,0,8/17/2015,,,55,55,0,0,0
RR THIN,F,FENCE CTRL,FENCE CTRL,9,WRC,4/2/2015,22.352,2.032,4/20/2015,,,,22.352,0,0,0,6/2/2015,,,23.622,23.622,0,0,0,8/17/2015,,,27,27,0,0,0
RR THIN,F,FENCE CTRL,FENCE CTRL,10,WRC,4/2/2015,29.21,3.556,4/20/2015,,,,29.21,0,0,0,6/2/2015,,,37.338,37.338,0,0,0,8/17/2015,,,49,49,0,0,0
RR THIN,F,FENCE CTRL,FENCE CTRL,11,WRC,4/2/2015,32.766,2.286,4/20/2015,,,,32.766,0,0,0,6/2/2015,,,43.688,43.688,0,0,0,8/17/2015,,,53,53,0,0,0
RR THIN,F,FENCE CTRL,FENCE CTRL,12,WRC,4/2/2015,27.686,3.302,4/20/2015,,,,27.686,0,0,0,6/2/2015,,,34.036,34.036,0,0,0,8/17/2015,,,35,35,0,0,0
RR THIN,F,FENCE CTRL,FENCE CTRL,13,WRC,4/2/2015,21.336,3.048,4/20/2015,,,,21.336,0,0,0,6/2/2015,,,21.844,21.844,0,0,0,8/17/2015,,Y,24,24,0,0,1
RR THIN,F,FENCE CTRL,FENCE CTRL,14,WRC,4/2/2015,21.59,2.286,4/20/2015,,,,21.59,0,0,0,6/2/2015,,,24.384,24.384,0,0,0,8/17/2015,,Y,29,29,0,0,1
RR THIN,F,FENCE CTRL,FENCE CTRL,15,WRC,4/2/2015,24.892,2.794,4/20/2015,,,,24.892,0,0,0,6/2/2015,,,30.988,30.988,0,0,0,8/17/2015,,,39,39,0,0,0
RR THIN,F,FENCE CTRL,FENCE CTRL,16,WRC,4/2/2015,24.13,2.286,4/20/2015,,,,24.13,0,0,0,6/2/2015,,,27.178,27.178,0,0,0,8/17/2015,,Y,28,28,0,0,1
RR THIN,F,FENCE CTRL,FENCE CTRL,17,WRC,4/2/2015,24.384,3.302,4/20/2015,,,,24.384,0,0,0,6/2/2015,,,30.734,30.734,0,0,0,8/17/2015,,,37,37,0,0,0
RR THIN,F,FENCE CTRL,FENCE CTRL,18,WRC,4/2/2015,24.13,3.556,4/20/2015,,,,24.13,0,0,0,6/2/2015,,,29.21,29.21,0,0,0,8/17/2015,,,26,26,0,0,0
RR THIN,F,FENCE CTRL,FENCE CTRL,19,WRC,4/2/2015,26.416,3.048,4/20/2015,,,,26.416,0,0,0,6/2/2015,,,30.226,30.226,0,0,0,8/17/2015,,,32,32,0,0,0
RR THIN,F,FENCE CTRL,FENCE CTRL,20,WRC,4/2/2015,25.654,4.572,4/20/2015,,,,25.654,0,0,0,6/2/2015,,,26.162,26.162,0,0,0,8/17/2015,,Y,19,19,0,0,1
FALLING FIRS,A,WRC CTRL,WRC CTRL,1,WRC,4/13/2015,43.18,5.08,4/23/2015,,,,43.18,0,0,0,6/2/2015,,,44.958,44.958,0,0,0,8/17/2015,,,46,46,0,0,0
FALLING FIRS,A,WRC CTRL,WRC CTRL,2,WRC,4/13/2015,19.05,2.286,4/23/2015,,,,19.05,0,0,0,6/2/2015,,,19.05,19.05,0,0,0,8/17/2015,,,20,20,0,0,0
FALLING FIRS,A,WRC CTRL,WRC CTRL,3,WRC,4/13/2015,39.37,4.572,4/23/2015,,,,39.37,0,0,0,6/2/2015,Y,,26.67,26.67,12.7,1,0,8/17/2015,,,31,31,0,0,0
FALLING FIRS,A,WRC CTRL,WRC CTRL,4,WRC,4/13/2015,34.036,4.064,4/23/2015,,,,34.036,0,0,0,6/2/2015,Y,Y,21.59,21.59,12.446,1,1,8/17/2015,Y,Y,19,19,2.59,1,1
FALLING FIRS,A,WRC CTRL,WRC CTRL,5,WRC,4/13/2015,30.988,2.794,4/23/2015,Y,,28.702,28.702,2.286,1,0,6/2/2015,Y,,19.812,19.812,11.176,1,0,8/17/2015,Y,,24,24,0,1,0
FALLING FIRS,A,WRC CTRL,WRC CTRL,6,WRC,4/13/2015,31.242,3.048,4/23/2015,Y,,16.51,16.51,14.732,1,0,6/2/2015,Y,,22.86,22.86,8.382,1,0,8/17/2015,,,27,27,0,0,0
FALLING FIRS,A,WRC CTRL,WRC CTRL,7,WRC,4/13/2015,33.528,2.794,4/23/2015,,,,33.528,0,0,0,6/2/2015,Y,,33.528,33.528,0,1,0,8/17/2015,,,38,38,0,0,0
FALLING FIRS,A,WRC CTRL,WRC CTRL,8,WRC,4/13/2015,28.956,4.064,4/23/2015,,,,28.956,0,0,0,6/2/2015,Y,,25.146,25.146,3.81,1,0,8/17/2015,Y,,23,23,2.146,1,0
FALLING FIRS,A,WRC CTRL,WRC CTRL,9,WRC,4/13/2015,19.304,3.556,4/23/2015,,,,19.304,0,0,0,6/2/2015,Y,Y,15.494,15.494,3.81,1,1,8/17/2015,Y,Y,,,,1,1
FALLING FIRS,A,WRC CTRL,WRC CTRL,10,WRC,4/13/2015,19.558,2.794,4/23/2015,,,,19.558,0,0,0,6/2/2015,Y,,22.86,22.86,0,1,0,8/17/2015,,,31,31,0,0,0
FALLING FIRS,A,WRC CTRL,WRC CTRL,11,WRC,4/13/2015,21.59,2.032,4/23/2015,,,,21.59,0,0,0,6/2/2015,Y,,17.526,17.526,4.064,1,0,8/17/2015,Y,,22,22,0,1,0
FALLING FIRS,A,WRC CTRL,WRC CTRL,12,WRC,4/13/2015,25.4,2.794,4/23/2015,,,,25.4,0,0,0,6/2/2015,Y,,12.7,12.7,12.7,1,0,8/17/2015,Y,,22,22,0,1,0
FALLING FIRS,A,WRC CTRL,WRC CTRL,13,WRC,4/13/2015,29.21,3.048,4/23/2015,,,,29.21,0,0,0,6/2/2015,Y,,23.114,23.114,6.096,1,0,8/17/2015,Y,,28,28,0,1,0
FALLING FIRS,A,WRC CTRL,WRC CTRL,14,WRC,4/13/2015,56.642,5.08,4/23/2015,,,,56.642,0,0,0,6/2/2015,Y,,46.228,46.228,10.414,1,0,8/17/2015,Y,,56,56,0,1,0
FALLING FIRS,A,WRC CTRL,WRC CTRL,15,WRC,4/13/2015,52.832,4.826,4/23/2015,,,,52.832,0,0,0,6/2/2015,Y,,41.91,41.91,10.922,1,0,8/17/2015,,,56,56,0,0,0
FALLING FIRS,A,WRC CTRL,WRC CTRL,16,WRC,4/13/2015,23.368,3.048,4/23/2015,,,,23.368,0,0,0,6/2/2015,Y,,15.24,15.24,8.128,1,0,8/17/2015,,,19,19,0,0,0
FALLING FIRS,A,WRC CTRL,WRC CTRL,17,WRC,4/13/2015,36.83,4.318,4/23/2015,,,,36.83,0,0,0,6/2/2015,Y,,21.082,21.082,15.748,1,0,8/17/2015,Y,,22,22,0,1,0
FALLING FIRS,A,WRC CTRL,WRC CTRL,18,WRC,4/13/2015,33.782,3.556,4/23/2015,,,,33.782,0,0,0,6/2/2015,Y,,16.51,16.51,17.272,1,0,8/17/2015,Y,,15,15,1.51,1,0
FALLING FIRS,A,WRC CTRL,WRC CTRL,19,WRC,4/13/2015,26.67,2.794,4/23/2015,,,,26.67,0,0,0,6/2/2015,Y,,16.51,16.51,10.16,1,0,8/17/2015,Y,,18,18,0,1,0
FALLING FIRS,A,WRC CTRL,WRC CTRL,20,WRC,4/13/2015,19.558,2.286,4/23/2015,,,,19.558,0,0,0,6/2/2015,Y,,14.478,14.478,5.08,1,0,8/17/2015,Y,,11,11,3.478,1,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING WRC,1,WRC,4/13/2015,27.432,2.54,4/23/2015,,,,27.432,0,0,0,6/2/2015,,,25.654,25.654,0,0,0,8/17/2015,,Y,25,25,0,0,1
FALLING FIRS,B,CO-PLANTING,CO-PLANTING WRC,2,WRC,4/13/2015,33.02,4.318,4/23/2015,,,,33.02,0,0,0,6/2/2015,,,30.48,30.48,0,0,0,8/17/2015,,,35,35,0,0,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING WRC,3,WRC,4/13/2015,34.036,3.302,4/23/2015,,,,34.036,0,0,0,6/2/2015,,,29.972,29.972,0,0,0,8/17/2015,,,37,37,0,0,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING WRC,4,WRC,4/13/2015,17.78,3.048,4/23/2015,,,,17.78,0,0,0,6/2/2015,,,25.146,25.146,0,0,0,8/17/2015,Y,,15,15,10.146,1,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING WRC,5,WRC,4/13/2015,59.944,5.334,4/23/2015,,,,59.944,0,0,0,6/2/2015,Y,,44.45,44.45,15.494,1,0,8/17/2015,Y,,44,44,0.45,1,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING WRC,6,WRC,4/13/2015,42.672,3.81,4/23/2015,,,,42.672,0,0,0,6/2/2015,Y,,43.434,43.434,0,1,0,8/17/2015,Y,,48,48,0,1,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING WRC,7,WRC,4/13/2015,52.832,5.334,4/23/2015,,,,52.832,0,0,0,6/2/2015,,,58.674,58.674,0,0,0,8/17/2015,Y,,60,60,0,1,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING WRC,8,WRC,4/13/2015,38.1,3.302,4/23/2015,,,,38.1,0,0,0,6/2/2015,,,36.83,36.83,0,0,0,8/17/2015,Y,,42,42,0,1,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING WRC,9,WRC,4/13/2015,47.752,5.588,4/23/2015,,,,47.752,0,0,0,6/2/2015,Y,,30.988,30.988,16.764,1,0,8/17/2015,Y,,34,34,0,1,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING WRC,10,WRC,4/13/2015,22.098,2.54,4/23/2015,,,,22.098,0,0,0,6/2/2015,Y,,22.86,22.86,0,1,0,8/17/2015,Y,,16,16,6.86,1,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING WRC,11,WRC,4/13/2015,17.78,4.318,4/23/2015,,,,17.78,0,0,0,6/2/2015,,,13.716,13.716,0,0,0,8/17/2015,,,18,18,0,0,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING WRC,12,WRC,4/13/2015,19.558,1.778,4/23/2015,,,,19.558,0,0,0,6/2/2015,Y,,10.16,10.16,9.398,1,0,8/17/2015,Y,,12,12,0,1,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING WRC,13,WRC,4/13/2015,24.13,2.54,4/23/2015,,,,24.13,0,0,0,6/2/2015,,,26.924,26.924,0,0,0,8/17/2015,Y,,20,20,6.924,1,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING WRC,14,WRC,4/13/2015,16.51,3.81,4/23/2015,,,,16.51,0,0,0,6/2/2015,,,15.748,15.748,0,0,0,8/17/2015,Y,,11,11,4.748,1,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING WRC,15,WRC,4/13/2015,41.91,4.826,4/23/2015,,,,41.91,0,0,0,6/2/2015,Y,,39.878,39.878,2.032,1,0,8/17/2015,Y,,43,43,0,1,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING WRC,16,WRC,4/13/2015,21.844,3.048,4/23/2015,,,,21.844,0,0,0,6/2/2015,,,21.59,21.59,0,0,0,8/17/2015,,,22,22,0,0,0
FALLING FIRS,B,CO-PLANTING,CO-PLANTING WRC,17,WRC,4/13/2015,21.59,2.54,4/23/2015,,,,21.59,0,0,0,6/2/2015,Y,,12.954,12.954,8.636,1,0,8/17/2015,Y,,15,15,0,1,0
